id,EC1,EC2
15776,0.8727159,0.7928266
15777,0.9270481,0.68242645
15778,0.6322579,0.7974503
15779,0.21532036,0.8776145
15780,0.9907742,0.9615775
15781,0.9992244,0.83999604
15782,0.9145348,0.5649458
15783,0.8439407,0.7399331
15784,0.5175825,0.76753557
15785,0.29661635,0.88281894
15786,0.74625057,0.74277747
15787,0.8744532,0.8580855
15788,0.7824948,0.74897057
15789,0.53594154,0.87190694
15790,0.71497965,0.79264027
15791,0.45786437,0.76420486
15792,0.79358345,0.7359752
15793,0.66230255,0.7938477
15794,0.7155406,0.7600727
15795,0.7606457,0.88333505
15796,0.82997155,0.7362514
15797,0.79277706,0.7949215
15798,0.5136185,0.83973736
15799,0.14345959,0.9761595
15800,0.6609979,0.758346
15801,0.53356284,0.88714254
15802,0.9109318,0.31411925
15803,0.753994,0.78852254
15804,0.57628655,0.71843386
15805,0.9019688,0.79101884
15806,0.67255837,0.77057683
15807,0.78072697,0.7482754
15808,0.4576905,0.931858
15809,0.6956821,0.7450698
15810,0.7512255,0.7161851
15811,0.6578559,0.81677926
15812,0.4652931,0.87398124
15813,0.8998148,0.7811255
15814,0.8486434,0.8038555
15815,0.7550576,0.757934
15816,0.6623496,0.9623587
15817,0.72210675,0.8174565
15818,0.83841544,0.725048
15819,0.76483345,0.81149113
15820,0.74557513,0.783886
15821,0.8413026,0.9387586
15822,0.49675098,0.7884094
15823,0.74638075,0.7643012
15824,0.8124865,0.79351926
15825,0.9359402,0.76084125
15826,0.30728063,0.92783844
15827,0.6413566,0.75613916
15828,0.49382177,0.8608892
15829,0.3666634,0.9166439
15830,0.41578633,0.7894753
15831,0.7149943,0.7504986
15832,0.9117404,0.7608749
15833,0.614607,0.77806556
15834,0.93948776,0.6597858
15835,0.8071665,0.8388391
15836,0.53658766,0.83645296
15837,0.42077774,0.88564676
15838,0.7690549,0.76400965
15839,0.5431466,0.49897236
15840,0.7948139,0.75334144
15841,0.8620898,0.5942375
15842,0.85907245,0.49720103
15843,0.74007875,0.81276155
15844,0.7644276,0.75538546
15845,0.766222,0.7586719
15846,0.57010424,0.80599576
15847,0.7886798,0.7343423
15848,0.4896643,0.8207386
15849,0.5836172,0.75654787
15850,0.56825817,0.71361625
15851,0.59474576,0.80169797
15852,0.80980384,0.8828673
15853,0.98316175,0.94988596
15854,0.6622495,0.92264193
15855,0.47315326,0.75837916
15856,0.7955896,0.8498864
15857,0.6266541,0.7871214
15858,0.6022893,0.74428165
15859,0.6407915,0.7547984
15860,0.7297264,0.9134744
15861,0.6465869,0.74836594
15862,0.8419793,0.76041466
15863,0.74347985,0.6977393
15864,0.571357,0.7754955
15865,0.614312,0.82906777
15866,0.8114626,0.74498254
15867,0.4480733,0.7784389
15868,0.78692764,0.7580428
15869,0.9498444,0.7530371
15870,0.77004606,0.7988646
15871,0.835121,0.7981637
15872,0.48085257,0.8450183
15873,0.82762545,0.6050901
15874,0.58796704,0.8212445
15875,0.511072,0.835548
15876,0.8275997,0.8190047
15877,0.8906169,0.7255503
15878,0.8098626,0.784269
15879,0.49693352,0.89057547
15880,0.9990794,0.9998389
15881,0.94395155,0.7507615
15882,0.3963297,0.9778316
15883,0.72570956,0.7519514
15884,0.63670814,0.75869185
15885,0.5079839,0.8377729
15886,0.5168808,0.8501509
15887,0.7192219,0.7564266
15888,0.9017808,0.79480207
15889,0.84946984,0.76102173
15890,0.7428461,0.889619
15891,0.54405403,0.8592515
15892,0.768127,0.8156997
15893,0.79849535,0.7875603
15894,0.90840024,0.8650485
15895,0.5500454,0.83901
15896,0.9779194,0.749285
15897,0.8526926,0.8912379
15898,0.81765413,0.75375056
15899,0.86786216,0.81601506
15900,0.9361822,0.7939357
15901,0.9277285,0.7524979
15902,0.81603914,0.7901667
15903,0.90158194,0.7257013
15904,0.540862,0.7393482
15905,0.8119314,0.7582562
15906,0.52562773,0.95337635
15907,0.50861406,0.8808222
15908,0.9971981,0.997522
15909,0.9571491,0.8719261
15910,0.41460982,0.7599275
15911,0.50489455,0.79472977
15912,0.50168425,0.7558763
15913,0.8991937,0.88930976
15914,0.7153922,0.69241667
15915,0.5886443,0.74554026
15916,0.80944026,0.75833887
15917,0.1401802,0.9119333
15918,0.7893866,0.6744658
15919,0.4532958,0.86289495
15920,0.52730846,0.8733899
15921,0.7833036,0.75612056
15922,0.5036166,0.9152297
15923,0.5869401,0.8256205
15924,0.7300965,0.78416437
15925,0.8542722,0.7189828
15926,0.294096,0.8817483
15927,0.51270425,0.8021183
15928,0.577252,0.9978768
15929,0.7600212,0.8031914
15930,0.84991664,0.75665665
15931,0.66386765,0.71800065
15932,0.50953513,0.84066474
15933,0.5683824,0.7497192
15934,0.8383756,0.8843681
15935,0.97076064,0.9989861
15936,0.6631641,0.8305875
15937,0.82407296,0.58282334
15938,0.8763503,0.7550611
15939,0.7332718,0.76290816
15940,0.48403528,0.76364607
15941,0.85220647,0.87628204
15942,0.63960797,0.80379397
15943,0.7317521,0.8645045
15944,0.78150374,0.8137402
15945,0.7801307,0.7410271
15946,0.629139,0.82457143
15947,0.78078395,0.75786346
15948,0.5602482,0.7389751
15949,0.5753402,0.758268
15950,0.82332844,0.75757736
15951,0.29956186,0.7118499
15952,0.69388425,0.77643085
15953,0.86641544,0.7475704
15954,0.73344666,0.86727184
15955,0.7596305,0.7589768
15956,0.82915837,0.76541066
15957,0.72619975,0.7525867
15958,0.60895187,0.7251934
15959,0.843738,0.84609973
15960,0.86438733,0.00866678
15961,0.46842253,0.89068645
15962,0.8906134,0.854995
15963,0.57954586,0.9463502
15964,0.84206,0.7978177
15965,0.6164669,0.840468
15966,0.68808985,0.86677784
15967,0.672165,0.8543989
15968,0.8016693,0.7330882
15969,0.78906333,0.85087335
15970,0.88059646,0.7024309
15971,0.88967377,0.7858463
15972,0.8231412,0.8105523
15973,0.7529285,0.78407186
15974,0.8244537,0.89515245
15975,0.8348459,0.7470469
15976,0.8464501,0.86817163
15977,0.72017527,0.75224
15978,0.9278836,0.87459815
15979,0.5495705,0.7574794
15980,0.45401308,0.86705136
15981,0.7452164,0.77298677
15982,0.7049607,0.77675253
15983,0.2956213,0.88626796
15984,0.3106773,0.8860944
15985,0.6603261,0.6472941
15986,0.8996741,0.71451527
15987,0.62776405,0.79324764
15988,0.7850676,0.8116595
15989,0.8208018,0.73396885
15990,0.5733654,0.7545303
15991,0.62199163,0.7602512
15992,0.6609983,0.82243276
15993,0.7694139,0.74761224
15994,0.8409593,0.7590218
15995,0.44849,0.84358764
15996,0.74080384,0.7812648
15997,0.4885553,0.83162403
15998,0.5093591,0.87607217
15999,0.9008175,0.7754797
16000,0.7164493,0.6325597
16001,0.87184787,0.80779886
16002,0.79128957,0.74825656
16003,0.7971737,0.7358727
16004,0.7780083,0.5299048
16005,0.6525513,0.74252087
16006,0.69262594,0.66107714
16007,0.6472877,0.8337717
16008,0.7121932,0.80278337
16009,0.77176654,0.56674784
16010,0.76403064,0.7549397
16011,0.8361528,0.7534143
16012,0.89650303,0.9999966
16013,0.650541,0.5859243
16014,0.6320435,0.80391985
16015,0.38850752,0.9189829
16016,0.8490539,0.81015325
16017,0.77530575,0.7620934
16018,0.741963,0.7529257
16019,0.45598537,0.7524935
16020,0.26177096,0.9139223
16021,0.67060995,0.7789456
16022,0.9373025,0.9797948
16023,0.47699884,0.9273654
16024,0.7340803,0.7836116
16025,0.9167176,0.68338996
16026,0.75565946,0.76118606
16027,0.78800404,0.753672
16028,0.68161684,0.8324963
16029,0.6983034,0.6988727
16030,0.82054454,0.82691383
16031,0.8698905,0.53912073
16032,0.7378043,0.74762356
16033,0.51704305,0.7891335
16034,0.8733262,0.7838567
16035,0.5737446,0.75791705
16036,0.5430196,0.9813807
16037,0.7701569,0.759496
16038,0.45821008,0.8259894
16039,0.73619676,0.7581329
16040,0.6191603,0.9214019
16041,0.81546956,0.7063446
16042,0.88904667,0.99999964
16043,0.73216367,0.7698403
16044,0.5231897,0.9312047
16045,0.86503243,0.79284847
16046,0.61625487,0.8464836
16047,0.79428893,0.7747313
16048,0.8705877,0.6541563
16049,0.7394794,0.8349697
16050,0.69412667,0.7455973
16051,0.72924167,0.7589152
16052,0.4586512,0.84738487
16053,0.6224864,0.7987284
16054,0.37494096,0.7695879
16055,0.5499702,0.75484866
16056,0.69771963,0.760779
16057,0.8017408,0.68213034
16058,0.6887812,0.8762917
16059,0.5510383,0.9749376
16060,0.65272117,0.7763055
16061,0.34768647,0.8583165
16062,0.54221916,0.76468647
16063,0.88506633,0.74892753
16064,0.73152035,0.6904021
16065,0.7819578,0.7635737
16066,0.89964783,0.8353759
16067,0.8154669,0.7595805
16068,0.36045393,0.82162315
16069,0.83077604,0.82624155
16070,0.59725887,0.8574396
16071,0.60652333,0.7936055
16072,0.7748313,0.8946973
16073,0.87495273,0.87075114
16074,0.9933514,0.9999862
16075,0.7082121,0.76959693
16076,0.74247175,0.83786947
16077,0.46970317,0.8619568
16078,0.7330649,0.7097522
16079,0.60316104,0.7931714
16080,0.77509046,0.77914214
16081,0.42035767,0.8940309
16082,0.9076966,0.7261361
16083,0.7553422,0.7395555
16084,0.7321782,0.75694716
16085,0.8815424,0.7223556
16086,0.87451476,0.8856452
16087,0.46118614,0.84495217
16088,0.5419583,0.8136394
16089,0.4932341,0.80274487
16090,0.6333299,0.7562316
16091,0.58110535,0.8049943
16092,0.32393855,0.94111794
16093,0.58093303,0.8213675
16094,0.78262085,0.8663533
16095,0.5548528,0.7522746
16096,0.89721906,0.40876135
16097,0.57626325,0.811739
16098,0.8968569,0.81364626
16099,0.73601943,0.7972478
16100,0.746433,0.8464007
16101,0.6088687,0.7959116
16102,0.8439841,0.7727271
16103,0.87638247,0.8260015
16104,1.0,0.3681501
16105,0.7935238,0.7499859
16106,0.722433,0.758389
16107,0.7346741,0.83270884
16108,0.35166678,0.87621284
16109,0.86880934,0.9722632
16110,0.6213331,0.7647955
16111,0.7114749,0.60708076
16112,0.79888713,0.7384948
16113,0.96219593,0.74469
16114,0.73548144,0.787844
16115,0.61189234,0.7653801
16116,0.6570242,0.8547452
16117,0.65617484,0.7539594
16118,0.9099538,0.7687188
16119,0.84796745,0.83525574
16120,0.8677126,0.8053493
16121,0.69071484,0.75890356
16122,0.32757428,0.8839875
16123,0.7954418,0.73460555
16124,0.99995476,0.99955
16125,0.5230572,0.82527226
16126,0.8258213,0.7140951
16127,0.49700996,0.8544849
16128,0.5644246,0.79132116
16129,0.7984321,0.76307136
16130,0.85274655,0.65626115
16131,0.90706676,0.89466256
16132,0.89036477,0.76018953
16133,0.519144,0.9945136
16134,0.48422313,0.8526179
16135,0.7653416,0.76247686
16136,0.6865307,0.7578139
16137,0.48995855,0.8460874
16138,0.53764385,0.8997174
16139,0.7438061,0.75879633
16140,0.5424351,0.8518138
16141,0.8103548,0.84926075
16142,0.7062845,0.74549854
16143,0.4140889,0.876417
16144,0.7447307,0.8357596
16145,0.8584124,0.7314906
16146,0.88257605,0.72530186
16147,0.8297597,0.72659856
16148,0.69358474,0.77975297
16149,0.47823513,0.7900447
16150,0.82361245,0.5812819
16151,0.5723151,0.3942235
16152,0.9507994,0.80488867
16153,0.7660377,0.66973066
16154,0.80304146,0.7410003
16155,0.9284587,0.8114437
16156,0.25977096,0.9365181
16157,0.83916974,0.85563457
16158,0.8108797,0.7418115
16159,0.8151932,0.7328009
16160,0.851879,0.7789655
16161,0.77823603,0.64246386
16162,0.41513035,0.8747407
16163,0.50864804,0.88276047
16164,0.79154354,0.8671835
16165,0.8119207,0.7332328
16166,0.6282805,0.7530579
16167,0.6573222,0.9129564
16168,0.63709205,0.60725904
16169,0.898041,0.7002965
16170,0.7779468,0.8680333
16171,0.81406355,0.73838806
16172,0.5931395,0.7889752
16173,0.31393486,0.86125654
16174,0.77017725,0.76955384
16175,0.5977986,0.78048664
16176,0.45929313,0.8269641
16177,0.76197666,0.73825055
16178,0.43766576,0.7013618
16179,0.8976978,0.7184099
16180,0.98103774,0.9398444
16181,0.7383544,0.72034967
16182,0.64330804,0.7608987
16183,0.7204189,0.7482154
16184,0.95334506,0.7619628
16185,0.39965475,0.8014189
16186,0.53125215,0.81074214
16187,0.8380686,0.83516556
16188,0.80257267,0.61505336
16189,0.80830526,0.68339497
16190,0.6851749,0.699207
16191,0.94244593,0.772215
16192,0.52595943,0.75156885
16193,0.8324885,0.5032272
16194,0.4970377,0.77420974
16195,0.6842668,0.75160277
16196,0.6327563,0.8310632
16197,0.6765339,0.67842746
16198,0.53888917,0.77704895
16199,0.48396528,0.7933316
16200,0.81803006,0.8254887
16201,0.8600467,0.79411876
16202,0.9966327,0.8286077
16203,0.7251494,0.8228924
16204,0.8700177,0.73801446
16205,0.7203503,0.8015883
16206,0.6146252,0.7621779
16207,0.45904943,0.8649418
16208,0.8862255,0.85758543
16209,0.6516408,0.66871285
16210,0.681204,0.72580135
16211,0.8270366,0.8572293
16212,0.9989732,0.750297
16213,0.9091663,0.759332
16214,0.43981412,0.8725543
16215,0.7963134,0.77180076
16216,0.7169011,0.7539858
16217,0.74160385,0.7527535
16218,0.5019073,0.80786407
16219,0.744503,0.6218815
16220,0.73605824,0.85713595
16221,0.81909066,0.7986655
16222,0.3527363,0.8778576
16223,0.8456444,0.8438971
16224,0.93890685,0.76061434
16225,0.8707004,0.73554635
16226,0.73441017,0.72736305
16227,0.5842165,0.809998
16228,0.8954384,0.8011465
16229,0.8981653,0.723403
16230,0.82529,0.7623578
16231,0.5818532,0.82498294
16232,0.3635466,0.92014784
16233,0.7398301,0.7580393
16234,0.60725486,0.79792905
16235,0.7559245,0.7518334
16236,0.77023137,0.728948
16237,0.57218146,0.8009456
16238,0.5703198,0.76510847
16239,0.8763722,0.7231402
16240,0.8569939,0.719298
16241,0.8868228,0.76944155
16242,0.47981644,0.8471743
16243,0.4653907,0.9613843
16244,0.7404225,0.7757974
16245,0.79686064,0.77321285
16246,0.47187296,0.8603157
16247,0.8900913,0.78878003
16248,0.67033273,0.75821966
16249,0.5098198,0.8230742
16250,0.6749293,0.7748128
16251,0.89902437,0.8053592
16252,0.7288995,0.7515912
16253,0.74001014,0.78035754
16254,0.694158,0.76784974
16255,0.99999535,0.9999775
16256,0.5643053,0.7418937
16257,0.86324173,0.52596015
16258,0.28638712,0.8702148
16259,0.5973838,0.75842005
16260,0.8128885,0.73275524
16261,0.73812133,0.7858712
16262,0.74078923,0.8424209
16263,0.8713778,0.76104385
16264,0.52629465,0.8432671
16265,0.6970227,0.7924089
16266,0.53476006,0.75503594
16267,0.61396956,0.7925693
16268,0.66288865,0.82571197
16269,0.6988674,0.8858851
16270,0.8593683,0.71531683
16271,0.7093107,0.76110834
16272,0.8089906,0.7351139
16273,0.7820825,0.8996723
16274,0.5801525,0.8055542
16275,0.507763,0.91264266
16276,0.5494987,0.8253118
16277,0.41728535,0.8060654
16278,0.6197983,0.7391091
16279,0.87409526,0.8409539
16280,0.71638036,0.752186
16281,0.41493016,0.8492806
16282,0.9974969,0.44548267
16283,0.58285636,0.7473814
16284,0.90297395,0.8034206
16285,0.8145162,0.8041662
16286,0.9049553,0.853369
16287,0.68609184,0.7521632
16288,0.61675,0.81706107
16289,0.6899869,0.6523574
16290,0.73433906,0.7042284
16291,0.47326648,0.87231904
16292,0.6955209,0.7568673
16293,0.5909151,0.75205994
16294,0.5361419,0.7587439
16295,0.7639655,0.5866109
16296,0.6711385,0.996362
16297,0.67518085,0.7521287
16298,0.99320287,0.9983079
16299,0.94580543,0.8953511
16300,0.4254395,0.8312645
16301,0.53772753,0.78847533
16302,0.8525114,0.7782585
16303,0.9999998,1.0085458e-06
16304,0.9452039,0.7983369
16305,0.73504645,0.75871295
16306,0.8294367,0.75496775
16307,0.80885184,0.9781863
16308,0.72503924,0.82458353
16309,0.37046173,0.882847
16310,0.779298,0.70633096
16311,0.8812329,0.81577206
16312,0.56762475,0.7670418
16313,0.737308,0.77468073
16314,0.58024085,0.7793706
16315,0.7514297,0.7589492
16316,0.5396352,0.7716643
16317,0.85502297,0.79060876
16318,0.77143973,0.87722075
16319,0.67827547,0.7479853
16320,0.92010134,0.81196886
16321,0.57148415,0.79115254
16322,0.45933113,0.77462924
16323,0.886206,0.72853106
16324,0.6791896,0.75143784
16325,0.99427724,0.8817925
16326,0.81278217,0.7337525
16327,0.7539596,0.87567943
16328,0.8442934,0.7463221
16329,0.66129154,0.8174095
16330,0.74084854,0.78271115
16331,0.61091,0.7619315
16332,0.70251656,0.65670544
16333,0.9160616,0.987333
16334,0.6422106,0.7566924
16335,0.8133179,0.8132743
16336,0.824384,0.7770891
16337,0.4656984,0.9302685
16338,0.6882168,0.049600963
16339,0.7485139,0.84194833
16340,0.6398083,0.7432772
16341,0.5392688,0.8144653
16342,0.50524664,0.75570077
16343,0.69917977,0.66425836
16344,0.9312962,0.97877383
16345,0.6812281,0.77025867
16346,0.40529653,0.7335325
16347,0.9952899,0.95938134
16348,0.8815156,0.7895675
16349,0.66782653,0.7266651
16350,0.50791854,0.81698
16351,0.76198775,0.8368868
16352,0.67240214,0.75724727
16353,0.69507724,0.7411501
16354,0.7291212,0.8634425
16355,0.57032305,0.7460859
16356,0.7202932,0.37746966
16357,0.68826216,0.78002256
16358,0.8388155,0.7563991
16359,0.73965925,0.73370373
16360,0.7713343,0.7519205
16361,0.5922203,0.941441
16362,0.7079296,0.8434972
16363,0.85773915,0.7737819
16364,0.84852034,0.8741557
16365,0.9997696,0.98254603
16366,0.7012627,0.75822914
16367,0.786558,0.7567392
16368,0.51888865,0.80020785
16369,0.8688531,0.84950006
16370,0.8526761,0.7628998
16371,0.72723657,0.64532113
16372,0.39238566,0.67007
16373,0.5619049,0.9382906
16374,0.48680174,0.84348375
16375,0.7534655,0.72586024
16376,0.8935174,0.71833193
16377,0.7447989,0.8458102
16378,0.89510304,0.81561404
16379,0.81242174,0.7638804
16380,0.6858859,0.8540218
16381,0.66837984,0.8292024
16382,0.85976505,0.6345076
16383,0.76814425,0.78118896
16384,0.30252042,0.8696742
16385,0.7060865,0.8780683
16386,0.7038692,0.7490049
16387,0.7504063,0.8024482
16388,0.71770424,0.75152415
16389,0.619931,0.78045696
16390,0.9118027,0.7594098
16391,0.81869775,0.83422625
16392,0.8081795,0.8877539
16393,0.9229201,0.7578938
16394,0.5619188,0.88346875
16395,0.7343162,0.76768035
16396,0.40884134,0.84740937
16397,0.672088,0.89117926
16398,0.8553765,0.7276298
16399,0.98947173,0.9999766
16400,0.5834061,0.7416739
16401,0.8695665,0.8188378
16402,0.8750752,0.8943322
16403,0.8470545,0.83902633
16404,0.7939205,0.7149626
16405,0.601068,0.7445143
16406,0.9002257,0.7735899
16407,0.9767217,0.9877254
16408,0.69375837,0.86670876
16409,0.77729,0.9858524
16410,0.91109025,0.9840531
16411,0.62353903,0.8284419
16412,0.7087335,0.7597178
16413,0.8093883,0.8182854
16414,0.671238,0.60262954
16415,0.8110723,0.8179917
16416,0.8165106,0.8100235
16417,0.72182107,0.75323826
16418,0.6185642,0.78268194
16419,0.8274629,0.736642
16420,0.58892137,0.74945873
16421,0.24084656,0.8916575
16422,0.6509064,0.74873567
16423,0.9021483,0.80577844
16424,0.9033791,0.8226789
16425,0.57037175,0.8312725
16426,0.888847,0.727997
16427,0.54635555,0.7639487
16428,0.7090285,0.7587132
16429,0.6004379,0.8541028
16430,0.043410283,1.0
16431,0.74578816,0.8394912
16432,0.9368085,0.7778837
16433,0.8422549,0.75740045
16434,0.6824103,0.73602897
16435,0.7739606,0.79148275
16436,0.4118197,0.8703223
16437,0.70115817,0.8253613
16438,0.8130404,0.8351969
16439,0.6763839,0.75175613
16440,0.8460327,0.8423605
16441,0.43193296,0.8378529
16442,0.7339401,0.59658164
16443,0.6457944,0.7584355
16444,0.57354456,0.7632387
16445,0.8068549,0.7340254
16446,0.8079258,0.76040274
16447,0.7656463,0.9003834
16448,0.851214,0.8409796
16449,0.8615239,0.7699869
16450,0.7431657,0.8961336
16451,0.69251776,0.8365837
16452,1.0,1.0
16453,0.8221641,0.7698233
16454,0.5673158,0.7728275
16455,0.76237446,0.7570052
16456,0.86465275,0.90516365
16457,0.8285305,0.7427221
16458,0.8851202,0.82509106
16459,0.89187276,0.79831874
16460,0.69491136,0.774905
16461,0.8482205,0.57687926
16462,0.8496717,0.81037295
16463,0.73409307,0.82915837
16464,0.30745935,0.879194
16465,0.31469658,0.89413506
16466,0.8527139,0.73820996
16467,0.5709546,0.85177344
16468,0.91333586,0.8754227
16469,0.67213815,0.89855605
16470,0.8908177,0.7576803
16471,0.5339361,0.74511397
16472,0.81535923,0.99810874
16473,0.6358101,0.76952064
16474,0.75848883,0.8110488
16475,0.80853647,0.75101775
16476,0.7446033,0.7900906
16477,0.99220127,0.978748
16478,0.7335428,0.7849879
16479,0.4393026,0.97640634
16480,0.57734215,0.81650937
16481,0.3439314,0.8981027
16482,0.8387243,0.75038385
16483,0.88112354,0.76470697
16484,0.82911986,0.56510913
16485,0.82941943,0.7684399
16486,0.5584819,0.79627347
16487,0.86917716,0.7539486
16488,0.56974036,0.8443792
16489,0.8780008,0.6938512
16490,0.91755265,0.18722816
16491,0.7652172,0.7581466
16492,0.81619513,0.78051263
16493,0.80926776,0.73610675
16494,0.8148186,0.73254627
16495,0.9231164,0.8485357
16496,0.6641278,0.75615454
16497,0.6415638,0.80393916
16498,0.6013727,0.76397765
16499,0.4908536,0.9251771
16500,0.87373245,0.81166655
16501,0.20840731,0.9499008
16502,0.53385997,0.8218072
16503,0.850207,0.72241664
16504,0.9332947,0.75390446
16505,0.1341095,0.9669874
16506,0.6797375,0.83204424
16507,0.8981977,0.71953833
16508,0.8758024,0.72396266
16509,0.78180325,0.76617455
16510,0.51821923,0.83368826
16511,0.8941005,0.75797385
16512,0.64996326,0.9696914
16513,0.6541687,0.8268731
16514,0.40782127,0.8613892
16515,0.45174557,0.84241253
16516,0.85486215,0.8712793
16517,0.8303136,0.8711449
16518,0.85895795,0.73770434
16519,0.65155935,0.8770932
16520,0.5059448,0.7717364
16521,0.52191496,0.76612943
16522,0.90547466,0.8954068
16523,0.7191824,0.6711261
